id,id_Cliente,id_Taqueria,Fecha,RFC_Mesero,Es_Efectivo,Es_Tarjeta,Es_Puntos,Total
9860,WGWV903362DDCEWGW6,43,2020-10-26,XFJK324383GZM,true,false,false,179.35
8010,POWT069988AQRXMIZ8,98,2018-12-19,CLGL829577O7G,true,false,false,588.12
6853,YSQG178325GXHZPFI6,49,2018-07-21,CHNW40948803W,true,false,false,546.5
0603,TMYF848973YCRWMVL3,6,2021-11-21,VFJQ117203P6M,true,false,false,625.02
4033,NBME988816NRZTSUB5,90,2019-07-07,ZPEG6771197IC,true,false,false,623.36
4420,XQKQ333171MIBAZZ07,35,2019-04-29,OBUI808541Q59,true,false,false,168.37
4871,QKMU714848XDVZQHG5,87,2018-08-18,GFAJ9352280NW,true,false,false,637.84
3509,LQCK067554ADTFPPS5,93,2021-09-03,FKGG077795MXT,true,false,false,380.28
5133,VEBT376196HSVSUNU8,81,2021-06-15,PIGB877103DUB,true,false,false,779.44
2797,BDAQ273017DKNHYVY9,16,2018-08-23,NTES3288328XF,true,false,false,718.89
5505,DZAV491085THFDXTO1,42,2019-12-22,HJGA154481LE0,true,false,false,290.89
5782,LJVY252743IBZWOLX7,35,2019-07-15,GSWU582794EEK,true,false,false,481.82
8032,XHYB616950WSDBLVJ6,97,2020-10-06,UGRR206043A50,true,false,false,840.9
0756,PMMA896763CYSQPDO9,45,2019-07-11,HFOP762525RA5,true,false,false,51.46
6466,IFKS779302ZHLIFZM5,69,2018-10-05,LHOP943362RJZ,true,false,false,90.05
3321,HTZZ842750CSUPBIM0,19,2020-09-12,GYAW609698ILC,true,false,false,758.28
0671,BFDN679948FPAMOBR2,30,2020-03-26,ZGTS1855374T5,true,false,false,525.31
9936,GKJA008923RZHCXBT3,53,2021-09-13,SCXU612518Z4M,true,false,false,348.16
3459,PKWM989018OWYVEVK6,4,2019-09-06,YDNE938124EI8,true,false,false,585.58
6773,WCFE271067PNEKTWT5,34,2019-04-05,SHCH5444280NT,true,false,false,507.62
5855,DYTM183644APXBSD05,84,2019-06-20,LPUT210007AVD,true,false,false,433.52
0636,CSBP398692SJNHUBP2,82,2021-07-07,POWP335520IDS,true,false,false,882.58
8891,MJSI713862PSMBIFF5,37,2021-10-12,PHLC667360SJN,true,false,false,60.03
0564,DQMV286494GPRRJOJ7,77,2022-03-22,BTWC310100CO2,true,false,false,715.41
5612,RXAT861819SDODGYE3,90,2019-09-13,ZWUK672126ARL,true,false,false,100.97
2367,QPTI811723GWFEHQA0,81,2021-04-14,UCVR7866904VK,true,false,false,725.94
3922,RCVZ347982ZFSVTJ88,34,2019-01-20,BTEZ237862G8X,true,false,false,856.88
6273,ZZVE261593ADHGZMU7,75,2021-11-18,KEOD064838KCZ,true,false,false,430.5
5310,QWEL628188FBSRBD13,11,2020-06-29,AVUV212653IA7,true,false,false,728.34
7711,MDLB859952GIDWMDA7,10,2019-04-05,WZDE363479ZFO,true,false,false,355.78
9322,BSGZ649217VEQTSS09,7,2021-01-24,DACI754884DV0,true,false,false,262.05
7296,DEDW574712SGWJQN96,45,2021-07-26,QGXL053517CMS,true,false,false,292.06
7898,ODKW732861ABDQTPD4,67,2021-01-02,MVYW664112IHT,true,false,false,538.81
8986,GBWW123557CGPAKG99,88,2020-10-07,GBEG911297IUJ,true,false,false,232.99
7969,HKXM621866SSHCCCK1,3,2021-08-28,KVBM985486AQG,true,false,false,496.25
5036,XNLG389140CLWCJCU1,27,2021-09-04,KQGO7727165QS,true,false,false,448.28
1805,PMFT941446VCIZEY01,27,2019-05-24,UHFG926000OLH,true,false,false,163.14
4081,XPSQ761069WQOCYG51,14,2022-02-07,IQVO649911HHI,true,false,false,898.27
8263,TZKI647852WDECCZS9,59,2019-04-29,ZNRT304091OO1,true,false,false,631.47
0518,NVVQ149487KKZBDX26,7,2022-01-16,DERJ629566HW6,true,false,false,162.73
0749,HCQL622695LPAZBK17,98,2021-03-10,BOAB708981CVP,true,false,false,850.86
4072,JOIJ511943MCQEFCV8,4,2019-05-10,XZYN920495XAJ,true,false,false,981.54
2484,AKUX598052KJCONCU6,45,2022-01-10,BXFS715901XIY,true,false,false,102.77
8333,EODM176880DZUGGLU9,33,2019-03-26,QPIT330137QJ3,true,false,false,945.94
4910,KDIK623290NYVCDGW4,94,2019-05-06,LWPL017544FTB,true,false,false,934.44
1997,GSQL628045BVGOUZA1,84,2020-07-05,NVLA2080960W8,true,false,false,835.85
7282,AGQW674330IDIVNJ06,5,2022-05-24,QPEC3538108NC,true,false,false,890.18
6361,TTFF425364UAQOAHY9,50,2021-02-27,MKZM613552AMK,true,false,false,452.55
2439,PMIS802849CIZBHAB6,29,2019-10-31,BXHN737316OEL,true,false,false,132.54
1729,THOS945424AMWOFGE1,73,2021-06-08,VRCW396141KQ2,true,false,false,770.36
7599,LKZY507900JCMGWYQ8,56,2020-10-07,RKAU8531052UQ,true,false,false,837.84
2011,KOXI732931CTYNPD20,33,2019-12-29,QMNJ36555124W,true,false,false,969.31
8667,AKDV439145YSXKMAH6,84,2020-06-25,MUFD927426XHN,true,false,false,991.03
1283,XZSH323408RPSXQM31,26,2019-08-19,ZCEW501368BCL,true,false,false,103.18
1810,MTBX184989EMFAKY81,45,2020-11-28,UANO274308DQE,true,false,false,512.13
9262,CTFE209286OPKLDHO9,69,2021-11-20,VWBH2168664PT,true,false,false,64.81
6171,SUGD171174XIJPEHI0,27,2021-04-30,FFFW69863408N,true,false,false,86.6
3780,ZJXH007916EGOYBG73,75,2020-01-27,VBFV129278CJN,true,false,false,77.14
7606,AKLO519096YLZHVD88,81,2021-03-16,XLKA8973970N6,true,false,false,671.27
9226,XJPZ842033UKZEWL94,87,2018-10-06,QYFG141908LS6,true,false,false,550.44
8113,AIFB987088QRXJSH58,49,2021-12-27,KUCS867497BV8,true,false,false,546.14
6494,UBOM366252WDWYLMF4,70,2019-02-27,AZAU4767015ZS,true,false,false,873.44
7434,ZMBV603994MAVYGNZ1,47,2020-11-25,UOWA683980ERH,true,false,false,955.37
1706,YSJK560517KEGUMQ50,80,2021-08-24,SDIU542371DZG,true,false,false,614.16
7594,MWST004708FJIFDWY9,84,2019-01-01,PBTE0577490KQ,true,false,false,570.16
5657,CLSC671740ABLQZXN0,58,2022-04-06,GOBZ662177OCP,true,false,false,694.82
1483,HPLP545228GBCDQB26,51,2021-01-09,YRQK2460323RX,true,false,false,596.88
4145,EUDS132938LMRSFWB9,83,2018-12-22,XTVU453915TFD,true,false,false,749.54
5630,UHSO454003TIKBVVO7,87,2021-07-13,MVQZ95992861V,true,false,false,902.26
0344,JDPM128183QGDTDPI5,11,2021-06-04,DHDL5089940QB,true,false,false,795.79
4377,HEUG304880NOUYGBW0,38,2020-12-01,TQGV7242544K1,true,false,false,160.74
5468,KBOA989734PLBHMVD8,67,2021-08-18,TJFV095788E8Y,true,false,false,582.25
8058,FVVB133189WUKUYFG9,56,2018-06-07,ZDJR601223IAU,true,false,false,728.28
1992,JIRG211358GAQBSIO7,25,2019-08-16,DZOG611813F6J,true,false,false,911.69
5471,HJPX440377QVSGRPH7,46,2019-09-15,QVQZ107495BTO,true,false,false,897.04
3639,VGRV950174DNJKRRJ1,35,2020-11-09,NRSP787228O0P,true,false,false,863.92
9480,EWCK586687APJYELH9,84,2019-02-14,CRLQ9965857U2,true,false,false,486.63
7746,JBRM310655YJGVMDK9,4,2019-03-22,WWGO938813MCB,true,false,false,507.06
4692,NPGR114437ZBENLAB6,73,2022-01-21,XFAS148438Z5R,true,false,false,177.39
6482,VSQL966091IHGSMH30,74,2020-03-12,AOWZ441931VT2,true,false,false,771.5
8224,FGJZ836059RYWASD45,18,2019-05-23,GVNV743814B3E,true,false,false,508.18
7943,EOYT284093PVTPBHC7,77,2020-12-12,SIHS571514C89,true,false,false,745.73
2476,HIGC514984BZOTGZV0,69,2018-12-15,DDWU126940S7A,true,false,false,752.95
0477,PDYA823139RCMKTH69,92,2021-04-01,HOFV177007TT4,true,false,false,714.5
4735,OWAV534726BCXGKKS6,98,2020-08-20,DAAD718600K2O,true,false,false,240.69
5848,RCXI620687WRVZATI3,80,2018-08-04,KWMH6841715SV,true,false,false,743.46
3942,BIKE639816PHRGBGD7,81,2022-06-07,HNRR251108Y8V,true,false,false,372.34
3002,TDMI412174RGFCNXV4,11,2020-08-10,LRGJ7866626MO,true,false,false,928.55
9170,WIZP218932HVJXMFR2,89,2021-09-09,NLDU161027FUY,true,false,false,91.52
7733,KWOV492625TNICLCY7,66,2019-04-24,RFGT3071207ZF,true,false,false,399.22
2574,QFWE555905EMASUVX7,48,2022-04-13,QHAD417627HDN,true,false,false,452.67
8088,EBZW073222DXDATAP9,41,2021-09-19,PSAT037735Z4N,true,false,false,172.91
4631,UZZS530501DIITGIN5,18,2019-11-08,UQIT3970671ZB,true,false,false,555.89
4260,MTTK814526YZNVTSA2,28,2018-07-07,WQDJ788943FD9,true,false,false,565.0
9968,OJEM827489FRRWHP88,100,2022-02-09,ULWL840034FD3,true,false,false,529.43
7806,CNLE129396KTNZSIU5,33,2020-06-06,XJQS230276RLL,true,false,false,632.75
5706,WKAX476223LCHUART3,93,2020-05-22,UFOI5079704TK,true,false,false,660.58
9014,PJGP392857SWQRSWT4,63,2018-09-21,GSSQ627736VUO,true,false,false,711.92
2234,OMLW468444CKHJTQQ4,45,2020-06-22,KTKE74728703A,true,false,false,444.15
6944,BVCZ500695GEYZUFF5,21,2020-09-08,BZWS735028BD2,true,false,false,303.29
4434,UUMM716277HQYCCCE1,13,2018-07-05,OUWK2243636R2,true,false,false,201.8
5872,KVNI848091EECTGA22,90,2020-06-23,PGWH495792K8W,true,false,false,932.91
3783,WBJX864350CCWIXX44,51,2019-07-22,NCFN973741MFS,true,false,false,365.03
4192,CLSB042205CFMIZQ94,3,2019-09-18,JTSX960543XZF,true,false,false,475.16
5557,SJXM651271QXMFYGF8,99,2019-08-13,JCYC889949XSB,true,false,false,703.33
6390,XUTM814524IPZQFME8,90,2022-02-15,VXFB1454371IU,true,false,false,349.96
6197,KHEM691814MFOVWT67,59,2018-06-07,CRYX855738ECI,true,false,false,221.63
3320,NPNF045232QRLDZGP6,29,2020-03-09,ZGYR604254071,true,false,false,908.27
7865,XYKY363697YVBLCTO4,25,2020-06-18,MSHT815487YRB,true,false,false,970.62
6388,QNPT531416SJGTNTE7,71,2021-10-03,FQNE367065GAS,true,false,false,912.55
5951,PEIU880121GJDVMTA2,69,2020-12-13,LBAX631418FAJ,true,false,false,590.86
2341,EDAU229131PPKAOGM7,62,2022-05-28,ZAID086725RPH,true,false,false,744.87
0987,TAEX705471SISOCCQ8,90,2022-04-05,MRSM08611614M,true,false,false,353.71
7346,TXAT553226LSIANWC6,51,2021-07-07,NZAG8441558P8,true,false,false,671.02
0069,UQKQ883362TSEFBSD5,24,2019-01-31,FCUS3744986ZS,true,false,false,240.19
1681,QFXE553082SRIISCZ6,2,2020-12-13,SJNH285423RQJ,true,false,false,222.84
6852,GWTH887331MQMAVJ04,22,2019-08-18,XGXG900570EOY,true,false,false,124.29
2233,QYCS965768XVLSIBS5,7,2020-10-06,SUTJ257380O0B,true,false,false,495.64
2507,XWRW847250LKSPUPN5,67,2019-01-10,KWCS766410193,true,false,false,452.36
7790,JYKQ982581ESSQUGY8,73,2019-03-10,QTYL181231PDQ,true,false,false,45.98
0852,HDLK859133EJZBFBG3,93,2018-06-23,PFUC5549746AX,true,false,false,531.94
6966,MQAL590110FAKCEE99,68,2018-09-21,TSJV247748H5N,true,false,false,995.67
0543,ELKK399980OVGKRHZ5,41,2021-04-28,XLLD6542139VE,true,false,false,698.26
5504,RRNA904702GKKPGA42,88,2021-09-10,JBEO616476KPG,true,false,false,301.5
2775,MTOQ606947PADFXQR2,62,2020-02-19,HHGU599301YI4,true,false,false,979.99
1824,YXGQ669441BVMXYLR1,87,2020-06-01,MKVV925377I0R,true,false,false,579.19
1118,ZBQT258211URWQJO18,3,2018-07-25,JVUN8594274T8,true,false,false,311.25
1728,EYYH288042SLEHYLQ9,43,2021-06-07,LVJC906591MEL,true,false,false,491.81
0565,NWZD989398QBCGOTQ0,69,2019-12-30,DELQ105319CIO,true,false,false,380.8
0474,DEJB131676EKRXJWY7,4,2019-12-03,LOQM477885C49,true,false,false,215.88
5404,IABA446769JQNEGWF8,56,2019-01-28,PQRV457489EP4,true,false,false,946.81
9257,JVKL486543AIWXWLO3,70,2021-02-04,UTTB892924G2C,true,false,false,962.25
8260,SVDL766565LELXAPU0,51,2022-05-09,OSWL7914162EQ,true,false,false,845.55
2296,DOUC459562IHKXPFL4,4,2018-06-29,UWWW220041FKN,true,false,false,309.14
7641,GVVW268992YJVDLXO8,39,2019-09-28,FCII893378WXJ,true,false,false,527.49
9713,NAOB161919ZJRTNS10,51,2022-05-23,UAGD6606719WD,true,false,false,996.06
9375,BEJX713304VOMBLVO7,51,2021-09-21,ETQZ917319JKC,true,false,false,592.7
6070,HDGA723751TIBKRDE0,39,2020-07-22,CRBF964624P6I,true,false,false,703.66
2692,HLEY959959STMYGFE2,1,2019-07-31,LRON959248TJQ,true,false,false,669.31
2228,OVTZ138254DFQJRD25,79,2018-10-22,YIGC111317BEF,true,false,false,569.2
9082,CXCX252962WIGMSHV6,1,2018-12-18,RGNS739860PGX,true,false,false,697.24
4620,AEKR476631FJDWAGF5,79,2018-08-28,OBIA538325DYF,true,false,false,516.73
4592,RBLT511088NQCTXFO2,99,2021-08-12,PRBL346523M1I,true,false,false,802.94
4355,PYXB998993RJXAXPX2,18,2022-02-26,KQFO212734TXU,true,false,false,392.01
5497,FESI456840LRQEMDB2,12,2020-03-15,WYKE0122717YZ,true,false,false,900.29
3593,QBFY325595MURNVHO9,93,2022-02-09,QQGW582084WID,true,false,false,641.22
3179,LMQV859073UXCERWF2,17,2021-06-02,NWRI161128E42,true,false,false,379.04
1205,GUVB337902YRXNOU01,67,2021-12-28,AEFF401819ZPN,true,false,false,762.4
9124,MDVF564352MOLLSRB0,46,2019-04-15,FHDJ9211546JQ,true,false,false,511.39
2896,DEQJ007701YSALZKQ3,57,2018-11-13,KQMJ275745C4P,true,false,false,460.62
3103,MOHU388676SWTRZBO9,59,2020-04-20,QTCH844492YCG,true,false,false,653.27
2131,UGEV140126NQCXOO82,48,2020-03-20,NQMF273542BB2,true,false,false,924.24
2758,PZFS392648TBSMFFR1,68,2021-08-25,UDXC595053FOJ,true,false,false,916.0
9851,QLUY330707YASPDWN8,70,2018-06-18,UJGZ149803YRW,true,false,false,527.79
8264,BSQZ622413YGIHSJ77,9,2022-01-16,HGXB269974MFO,true,false,false,393.65
4479,QZEG590026VPRRXSD9,8,2021-06-16,FSGU470170MOM,true,false,false,654.62
9923,RGLS928357PUEYBMW8,59,2021-10-10,VZJH343384JIW,true,false,false,550.36
1093,KAVT915978DETKJP14,81,2019-05-27,DPOP295093L56,true,false,false,704.52
7259,BVWC730169XAOCGGL0,80,2020-04-29,MTPP314086ADD,true,false,false,837.81
1517,XRPC008749REILVK23,4,2021-03-10,GSGD202977OMF,true,false,false,458.01
9045,OWTB259298BNAIOQZ5,46,2021-10-12,SAAF104917L51,true,false,false,611.49
0454,ECDG610223DHYOTJX8,94,2019-12-11,HDPR2540825WR,true,false,false,771.44
8889,DEYH980412AMBBNGA0,29,2020-01-15,WMKN7303434BJ,true,false,false,134.48
6430,NQKD836653BAIXNH23,50,2019-05-16,DDCK873453OYL,true,false,false,787.73
2048,QNKA925642HZSPKXL3,32,2022-01-10,SLVZ664440PA1,true,false,false,606.51
8246,UQJO699803GZHZCBO5,80,2019-11-27,FSGK730520JOQ,true,false,false,561.6
6421,EEPU263407FZLBEMY0,27,2022-01-07,VZRN9384318L9,true,false,false,561.06
1263,LANE933194VSCMHN08,64,2021-08-24,YKIN474417INW,true,false,false,131.34
2013,ZUZJ751906GSWAIU72,97,2021-06-19,RDKJ51969738T,true,false,false,359.55
8585,CCTG536091UEWVKHH2,93,2020-10-10,YLGD206941L1S,true,false,false,558.11
3710,YORE793186MMMYUY35,46,2018-12-05,SCPW308398LC2,true,false,false,109.7
2493,VVTU903268ENZYFUY3,2,2021-05-16,XWNI350238PGN,true,false,false,805.47
9296,UWJB054687VZEHVQY1,26,2019-05-31,ZMVM357352165,true,false,false,101.8
1647,NRNF627773WCUMZN33,21,2019-01-30,PQGQ703834TY7,true,false,false,204.57
6220,AWFC635750GAKAXP57,39,2019-02-27,YNYW78116884E,true,false,false,234.64
2074,WKDZ554169MZIHVP76,39,2019-12-12,KNYA141365OAV,true,false,false,952.71
8102,IECT707227DXONTY22,66,2021-05-22,TDXS534937RK4,true,false,false,150.01
5420,CIAM917464UUPCESO6,37,2019-05-10,ZDJQ917216O5U,true,false,false,769.91
2594,AKSF346871OBHEIUI2,50,2018-08-08,WDXB7610633AS,true,false,false,174.11
1265,CNVL974902DJAWKWN6,73,2021-04-06,FEMT014026TZ8,true,false,false,428.65
6881,LWWN927511FZBSNAR2,92,2021-12-28,UHEY5442822A0,true,false,false,678.67
8182,OFWE325023DUPPGWP7,53,2018-08-25,IFIZ2479686TY,true,false,false,940.55
1541,FDXB856312TUBWHXJ0,46,2020-12-30,JREI113881QZ8,true,false,false,296.53
1757,YRWP038532HKSXJPL1,81,2018-06-09,MZLX579827M1L,true,false,false,492.08
2826,PUBU800549CULVDWU2,100,2019-10-06,HVFQ865664V5O,true,false,false,835.11
2100,DORE224081WGGOALR5,49,2022-05-03,BZJK84007974N,true,false,false,781.05
7382,STQF785474EJGGUCK3,24,2020-01-27,NLGP031120966,true,false,false,910.41
6932,WMVJ334403SXVEIHJ0,17,2019-06-14,MEYC945750M2C,true,false,false,955.0
7834,IWJR316322YZZANYP9,77,2019-03-30,NKVO563810SEB,true,false,false,832.38
6736,WINJ322062UYFOPIQ0,84,2021-02-28,TEJV545972U7Q,true,false,false,389.44
3101,KLTU089983UDRYMO76,39,2019-11-12,ETSO345380YES,true,false,false,746.67
7960,XZZB001108WJSVIMM9,91,2021-12-15,QZFK808569MHG,true,false,false,998.35
9879,MCPY253924QXHJGBR7,31,2019-12-07,HLIZ511753UI8,true,false,false,888.74
6165,GQDF029727BDWZDRE8,82,2020-11-14,CKYY0686610DM,true,false,false,555.5
9932,ZZAR610218YSTCWFW7,66,2020-10-15,RYVB2673121ON,true,false,false,441.44
4549,VBSJ280403QJHAVGV3,61,2020-10-31,CYNP654298D6K,true,false,false,345.03
9187,GJUI320844MHPHOFK3,35,2022-04-06,BCZC00947219F,true,false,false,634.41
7671,MJWF536651GPULKL49,62,2022-05-17,ZMDQ228484QOW,true,false,false,110.03
3992,QPJK763963TMOHANF8,81,2021-04-04,LOOE4495934FU,true,false,false,381.32
5854,VWKT100433THEXOTJ3,42,2020-01-03,SGAZ6808490YT,true,false,false,126.85
0241,CGAV200568POPWMXC1,86,2020-08-07,BYHB8355273NF,true,false,false,730.19
4514,FMHB955622MYVPEXY4,57,2022-03-10,SSEK276475NEE,true,false,false,241.07
0345,WSOQ084915WEXYPC66,17,2021-02-23,JYWQ179802J9F,true,false,false,606.25
5302,VKKH935805FRLKPPC6,14,2022-01-11,HCUE479204WSM,true,false,false,977.22
6946,ZLOJ028783WQONLCS6,16,2020-07-04,XVUB354663MNW,true,false,false,293.69
1509,LQIG272269DXZAPIX6,51,2022-01-21,VGGE666572CGD,true,false,false,894.47
0379,JMAF581183SNTHWMQ1,30,2018-10-18,KTAU655080AB9,true,false,false,731.88
6852,NQQT315471NEGIBOG3,99,2019-01-06,CYLL912758JT6,true,false,false,599.76
2503,LFGD568733PZLXGVH7,40,2022-04-15,JMOP886465IB4,true,false,false,344.99
3746,AVNJ439189WZIESWC8,68,2018-07-16,GXQB875999RWW,true,false,false,630.43
7431,IEDV065897MEMHFEL9,100,2018-09-13,AAJA221970I8Z,true,false,false,556.42
2846,AGZY833158EJEOXM23,56,2021-09-27,MOMZ248703D93,true,false,false,370.92
1958,XPQE661807KFYMSOC3,94,2022-05-09,ADAZ349363DYO,true,false,false,436.72
8407,KCMR895778UQMDNHE7,52,2022-02-04,USMI049949AER,true,false,false,934.29
1775,STAF282429WXCSQK22,61,2020-04-07,WOOY2131862DC,true,false,false,77.92
0133,MUKX014353WFIZFWX7,43,2021-06-19,URAJ022399VC0,true,false,false,161.37
0939,QGEC320406KZRQHPP8,15,2021-08-22,ZTMB7197671UC,true,false,false,328.2
9382,WVSF820474VZNZSQP6,12,2021-03-11,ZWHD214538G8K,true,false,false,626.43
6459,JDHY130529BXRXWLH1,50,2019-07-03,FDET501444O8A,true,false,false,529.84
9043,WLSF988183KKDPKK39,59,2018-06-09,TFDF198731XGR,true,false,false,113.63
4007,SVLD520421HYCPSN38,4,2018-09-27,VXJR2256860KB,true,false,false,962.59
8798,BGCO959279TXXHGK21,98,2019-09-20,MJIW268053CZN,true,false,false,238.9
0179,LSTV232089HKUAQJH0,78,2021-04-17,HBVC277823J4K,true,false,false,338.33
1513,SNFL477402HPHLPPD3,41,2020-10-09,ZBAG943767XWL,true,false,false,341.11
3366,GWQS715727UQBDKE27,62,2018-07-29,SLJP623028COY,true,false,false,301.63
1051,AXFN817020PKIGYR35,38,2019-10-30,FAZJ876307YYN,true,false,false,285.39
1440,SRLD480166IERUZQL4,68,2020-03-04,SOSB020230NYT,true,false,false,237.31
3123,FAAF680201DZOCARA3,21,2021-04-16,TKTU713826Z5P,true,false,false,143.78
6959,FVYT069451VOIHTD45,69,2020-02-11,LWFI21814931K,true,false,false,631.05
5336,FDES642364EECQPYB4,43,2019-01-06,FDPO672668SQR,true,false,false,179.04
8560,CTUR491775USEUAGE1,47,2018-07-20,CCVD815446T07,true,false,false,687.61
0670,GOGB437608EVGDPAI7,79,2018-10-30,UCUA766664AKR,true,false,false,554.19
6726,YNLF266885HCKOBVI9,65,2020-07-08,GCIP985051URP,true,false,false,924.66
4145,RJWF353348IGSVVD75,96,2019-06-04,CHSC446831PCO,true,false,false,619.64
5573,JDFA606536NCYSNN23,52,2022-02-09,ARTH767226PIN,true,false,false,210.83
1972,FFAJ330788PJQLHI36,32,2019-10-21,NLHB463851O54,true,false,false,668.24
2893,UEZR523788MFEYBBU6,79,2018-07-01,EPVU790034L4C,true,false,false,753.11
2665,BZXB783079IQERYXQ3,64,2020-09-15,QLBZ034632FQR,true,false,false,403.59
4631,UWRZ465241EUQYNZJ9,39,2022-03-11,YTCE719120QCD,true,false,false,806.36
5171,YCRB628646VRSUGBP0,29,2019-09-08,JJDC000065TWT,true,false,false,282.97
6206,IWHQ060425VSVRWX81,3,2019-07-16,YRXJ067096WPI,true,false,false,769.0
5684,SWLB045298CSGVFZ20,45,2021-07-09,RZRN7722412YE,true,false,false,211.87
7775,CARQ239314OVCMTRR5,1,2018-09-03,QAZD449271MJ8,true,false,false,652.29
3093,PKFI380053HGNSPOJ1,41,2021-01-24,STNP198697XL9,true,false,false,878.34
1434,NOFA467115JKWZYIQ9,41,2021-03-02,HHJL520698451,true,false,false,806.89
8950,NWFX762591DALNZEY2,5,2018-11-25,LSOY269856HGX,true,false,false,71.85
