id,id_Cliente,id_Taqueria,Fecha,RFC_Mesero,Es_Efectivo,Es_Tarjeta,Es_Puntos,Total
7187,HVYI837177AFOZLV57,64,2020-02-03,XMPW893415H70,true,false,false,950.71
1760,BWVS559791YPPHNHG9,13,2018-11-25,UANO274308DQE,true,false,false,236.56
8799,TYQY960376DEJUWTR7,43,2020-08-21,NGYC751365YZD,true,false,false,494.68
1174,DMDU287058LDCGGSX2,51,2021-11-10,JYWQ179802J9F,true,false,false,579.43
7507,RMTH580062VOMQCWK7,40,2018-08-03,EMMQ109367XLP,true,false,false,675.3
5480,MIYV368501JCJNRJB3,49,2020-10-09,NMNY412407M5V,true,false,false,268.89
9169,SXUL491330HYKQPSY2,76,2019-03-19,YSLC1957149HW,true,false,false,846.53
7587,GLOL913086FEUOQSL1,19,2020-11-30,FGVN2528561Y6,true,false,false,57.17
4592,QYPP437585DJPBOBW6,88,2021-10-01,HVWC073142E6B,true,false,false,79.55
5214,JKXA469476RAOSWHE4,83,2019-07-01,UHEY5442822A0,true,false,false,402.29
2883,IKCC959686FYHEYAH9,41,2019-11-12,DMRK446907H0W,true,false,false,521.95
4794,MDAR458898POIYOKJ5,26,2022-03-29,CQVR8085399D2,true,false,false,481.71
5950,BQXA436886QTVVIVR2,39,2019-10-28,VBFV129278CJN,true,false,false,688.85
1018,KIOA179233SNWKABO4,79,2020-10-10,JAGH6468016M8,true,false,false,615.15
3335,JBFL203966WRREJG86,16,2019-09-07,HTBF215790QBG,true,false,false,661.43
4966,BWAL043972GWZXQOQ1,50,2018-07-19,LMND053956Q1Y,true,false,false,988.11
0463,QFNR696027SZTDBFG8,11,2019-05-22,XOWX3926849CG,true,false,false,369.11
8414,VLUL029450JZOBFE88,92,2021-07-29,BZJK84007974N,true,false,false,864.58
2460,KRNK694419WFIXCB12,90,2021-09-08,PRMW057203EAS,true,false,false,966.8
2066,MLJZ492618WZHFIWU2,80,2018-12-22,UORU84561609F,true,false,false,240.76
6906,UUMM716277HQYCCCE1,71,2022-06-02,JVUN8594274T8,true,false,false,283.47
8988,AEGP716049MKDIYOZ3,13,2018-09-11,ZLSB473058F9T,true,false,false,350.05
0488,QNKA925642HZSPKXL3,80,2021-01-18,NOLU3249616IS,true,false,false,924.96
5371,VABH503555AXIAWIU8,72,2018-08-21,UCVR7866904VK,true,false,false,891.84
3345,ODOG738340PMTFQI26,8,2018-08-04,ZTMB7197671UC,true,false,false,283.48
1097,DTHE250525YQYGNF25,85,2020-12-11,YLOS569123W7E,true,false,false,164.09
1347,GLIS778249ZAMEEUN2,81,2019-12-28,TSLN316312AX3,true,false,false,852.26
8782,SKRJ084127GOFIYS69,56,2020-06-11,QBDM070393YGT,true,false,false,507.22
7951,ZVRE181660EASRJH60,19,2021-10-05,AKMP333069QRO,true,false,false,710.14
1965,SECY410731VKDMUJO4,28,2021-08-05,BZWS735028BD2,true,false,false,675.23
7673,UMJJ355615DFEEKAN1,91,2022-05-31,BPXX963710PPD,true,false,false,799.82
7337,LYBY780373JRZAOFA6,25,2020-07-25,JCYC889949XSB,true,false,false,138.62
1999,OUSB927504KDRKVFY7,19,2021-12-17,UAEF5562357O3,true,false,false,279.73
0278,YBPC459204RJUAZE26,20,2019-06-16,RVIJ5328582PC,true,false,false,172.81
8794,ZKJN791329RJLVFST5,19,2018-07-31,MMWJ160850L11,true,false,false,386.46
5375,LAOR513650IUESCIN6,93,2018-07-10,VXJR2256860KB,true,false,false,659.39
4111,SGAY208968XIKEKSA3,94,2018-12-23,PXAE405930GJA,true,false,false,745.71
3042,ZGAJ500984MXQZDO01,81,2018-07-17,HWBL772442GL6,true,false,false,446.24
4275,WNQC620364ZORGPM94,43,2020-12-02,TXDO7548887CY,true,false,false,561.77
6370,AATT084142YATBLME5,95,2020-11-30,ESIJ2617220SL,true,false,false,72.12
9389,HUSV235977NEXRFAZ3,30,2022-05-31,WYAU910334AN8,true,false,false,382.47
2310,CVDY134606LESYSGU0,16,2020-01-25,BLUW544234LL3,true,false,false,272.13
7982,BITI765955DMIRFPI5,3,2020-09-20,BYTE094940IDB,true,false,false,198.26
3830,YJHQ156695CGQZGFU0,35,2019-03-09,BYHB8355273NF,true,false,false,674.18
9267,KYAC019202YZOYINU5,86,2018-06-16,OONA673868R78,true,false,false,211.84
5394,VVOQ849311FMCMLGD0,69,2018-10-30,RPBZ9421810R8,true,false,false,403.73
8713,OVXA052465CASLLT44,4,2021-07-07,NXGR272155NI6,true,false,false,79.38
3071,UHSO454003TIKBVVO7,6,2022-01-21,PXWL375721XD7,true,false,false,715.56
5874,VABX572808AUWNSKX9,85,2019-12-18,XETZ026611OL4,true,false,false,940.36
7856,NHNO850548NOOOCZ54,57,2020-02-16,JDSA5493596P3,true,false,false,196.77
9635,FMOG965775CPLUCLC9,73,2019-02-06,TCAB675100S6O,true,false,false,287.8
7195,DPWK992740PPJQFBP9,74,2020-04-19,ZHTT522809AFK,true,false,false,711.13
3900,WBOY825389HZTNGXM4,65,2019-05-25,SKTA838814QIK,true,false,false,161.18
8985,IMCT890079SPMZGP44,20,2018-07-14,ZMBG1335129QL,true,false,false,852.92
4284,QTUQ999343GSPZYEX2,17,2020-02-11,UYND7040602KR,true,false,false,43.44
6880,QEMT620800ANLVQJ78,96,2020-06-08,LBAX631418FAJ,true,false,false,870.7
1244,WNOH642289HHBFGOA7,29,2022-01-19,CRLQ9965857U2,true,false,false,976.32
6833,BAOI106704YNOEKEA7,82,2019-06-14,DVVP103117GO8,true,false,false,697.86
2107,FHCB591691OCPRYP85,57,2021-08-03,VZJH343384JIW,true,false,false,927.21
4620,TTUH721314PNAGSBY7,8,2019-12-04,AOWZ441931VT2,true,false,false,872.08
6505,NOFU377346XIHSIRP8,45,2021-06-16,LUDH64158342N,true,false,false,128.65
4257,HBXV809048YLMJYXH9,26,2020-04-14,BXFS715901XIY,true,false,false,522.92
6037,MAEZ813496NJSVDB12,47,2019-05-27,DODL488410LPB,true,false,false,892.31
4057,VTPV196539ZSNXXCH5,69,2019-11-09,QHAD417627HDN,true,false,false,83.09
7098,KAWF272800WEWFVB72,38,2019-07-13,HQCK149446RYT,true,false,false,809.84
5445,KPNI390187HQGWYGX3,47,2018-12-03,TSJV247748H5N,true,false,false,55.07
0876,HFIZ253039ZUTANV05,71,2018-06-21,ARTH767226PIN,true,false,false,399.98
0101,COFK520811SJQYWZL6,37,2019-02-20,XWTX99285338J,true,false,false,488.28
0695,TCTX598602JIYRZZZ7,88,2019-09-08,BTCJ6266102DT,true,false,false,662.71
3464,SANE511754NOROWUR1,57,2019-11-05,OVGR852350HKD,true,false,false,376.29
1114,BOMI028608ODGUDKL4,20,2019-12-17,IYQV831356JIN,true,false,false,250.25
4610,PIAW987918TWSYBRY2,1,2021-01-31,PSLW702790PFF,true,false,false,81.82
9865,CFRB456427QXIIINS5,26,2018-06-28,JPHG651684506,true,false,false,960.68
7868,JDHY130529BXRXWLH1,45,2021-07-31,TMCD287723RYE,true,false,false,521.84
5102,CTJA736862SNSPSBB7,16,2019-04-28,BLTG731274USP,true,false,false,976.21
5667,FHWV131338BOTDDGK8,80,2022-04-02,BAVX186698J47,true,false,false,858.25
3278,QPLT758620GPPZXBL2,27,2021-10-13,LXZX772727Z8R,true,false,false,260.93
5049,XKXF069911MFDADPH9,16,2021-07-07,MOMZ248703D93,true,false,false,86.44
0572,YHVZ810261SCIKKMF5,23,2020-12-13,KAQW789359OKI,true,false,false,824.81
5541,STQF447429TRDGLWH4,88,2019-02-11,TBXX650427NTF,true,false,false,43.79
2392,MKEF556197AOZOXA87,61,2020-04-06,HVFQ865664V5O,true,false,false,91.71
4562,SCSN733672QCCEZA87,55,2020-07-23,CHJD014029WC7,true,false,false,832.21
4589,YORE793186MMMYUY35,38,2019-08-14,NWRI161128E42,true,false,false,145.27
8694,DYVA291852VNCVVPN4,81,2019-11-21,ZDAW310955W3X,true,false,false,859.4
4954,RJPO704742RMIIWGU0,78,2019-03-03,RYVB2673121ON,true,false,false,444.42
1455,FZYT637242BWUSWMA9,75,2022-03-30,JLSA419405010,true,false,false,670.98
5769,RBCD691070VUJWWX69,38,2018-07-25,QGXL053517CMS,true,false,false,947.23
9690,QKEA424606HZHTOVN0,52,2018-07-17,FODS969203RP6,true,false,false,958.83
8979,ZJZP805498QPIOOOS3,18,2018-11-08,SAYF552228S2A,true,false,false,134.95
1551,KCAL593414NWWDLEL7,29,2020-01-14,JYEN258125T37,true,false,false,221.08
9885,MNPA110660RRRMTXZ5,77,2018-06-16,HVRK682924697,true,false,false,882.69
5927,MOLA027000KCYJVRA9,18,2022-02-12,IWID112811BN0,true,false,false,816.73
7607,MPMX886828GPQNEBV4,71,2018-08-25,PEES721385R9W,true,false,false,376.02
9370,VIUU641209OHOQBJU7,94,2020-08-29,LNXQ78734013C,true,false,false,574.62
3291,MXJM188262ZXBQVPJ8,92,2021-02-19,NEOV811375FEG,true,false,false,785.48
4283,FBOA136706UAITROI0,77,2020-06-10,KMWU50314500Q,true,false,false,325.39
9705,KGJF067708ZIZKLH27,19,2019-01-18,QRQZ486978691,true,false,false,109.44
2742,DBPZ666634TSKMKXD2,65,2021-12-30,IRMB192209RJ7,true,false,false,49.88
5855,SFKQ344651WBUOUOM7,85,2022-01-31,YTCE719120QCD,true,false,false,214.32
4898,MWDI203488QPFOBL47,92,2020-03-18,IBRU912576G82,true,false,false,241.02
0338,XZZB001108WJSVIMM9,75,2020-08-07,GASG809703TVC,true,false,false,778.93
1772,NRXN195042KZSQQEX4,3,2019-02-21,XWNI350238PGN,true,false,false,410.94
6446,KQQS520470HBFENQS1,31,2020-04-13,XTVU453915TFD,true,false,false,187.71
3541,CIQR770797IALPWMX5,41,2022-06-05,XPJM975413OHF,true,false,false,607.64
7412,ACOP468543QQAULYQ1,34,2019-08-08,JTDA812260Z5W,true,false,false,822.52
4919,UEDA145294YPEHRM66,48,2021-09-17,YOSU7794471C0,true,false,false,577.01
8774,DWOQ775675NXQJJX88,55,2019-07-08,RNLY193240LDG,true,false,false,856.91
9094,YSOH370508YZCEHZF3,40,2020-07-07,IJFJ483093GZG,true,false,false,170.75
8961,YJFW804471KGGHMJS5,58,2018-11-20,FFFW69863408N,true,false,false,84.65
5661,OKDW564970YTNBHDH9,68,2021-06-30,ZMDQ228484QOW,true,false,false,968.79
9840,GNDT043385UJDDWA30,59,2020-07-04,SBIJ2008704FV,true,false,false,531.29
1543,NAOB161919ZJRTNS10,77,2021-05-02,IFIZ2479686TY,true,false,false,986.1
1305,GWBA979023RAHWYZP9,12,2021-05-01,FCBF294673XM9,true,false,false,105.59
7226,AOWX011975DGQNRCL1,83,2021-09-24,UQDD5742214A2,true,false,false,114.24
2443,IWNX497626WGKWXIB5,81,2021-11-10,JJDC000065TWT,true,false,false,297.5
8059,WCRK029951DMXNLUX4,36,2019-04-03,QXZO916983TLJ,true,false,false,890.93
7470,BMGE702446XYKFJIH3,13,2018-12-08,FIXK851827XOP,true,false,false,628.89
5588,AJLO505210YJUDZZY0,11,2018-07-30,WOOY2131862DC,true,false,false,630.31
0587,VVCF732107LXTRHHK5,74,2020-11-13,HLTM466754P4W,true,false,false,551.15
8803,JRYD825926NRATITG4,5,2019-10-31,YRXJ067096WPI,true,false,false,145.46
5345,IZBC327450MYMWJSJ2,17,2018-06-17,DYBL381216H1Q,true,false,false,808.77
0081,ALLD755405LCUWTK83,6,2020-06-01,QXGU185935CWQ,true,false,false,164.25
0946,NXUM970937CDBVLIZ0,86,2021-10-23,XFKM4547006AM,true,false,false,884.73
5433,LVAX388243ZTVHBAW9,33,2019-10-15,CHNW40948803W,true,false,false,716.78
6761,XARD692291CXLHKJ67,37,2020-10-13,FKGG077795MXT,true,false,false,439.4
2301,RHRS647263RMEMJLT0,70,2020-08-15,CKYY0686610DM,true,false,false,986.56
5562,WCVL699074XOAZJKW7,63,2019-05-09,SXFO305200QHN,true,false,false,608.43
4273,JMFC647773PBREUN18,38,2020-01-27,BPTJ8275393ZJ,true,false,false,437.1
3610,QIWB899384NEZYRMJ9,2,2018-07-15,ZHKO708532OYL,true,false,false,159.26
4080,PCQS617461UCJSFT87,83,2021-05-31,FITL69244925N,true,false,false,779.89
3290,COFW348512OYJOVMS9,39,2021-07-02,WXIJ397775R3B,true,false,false,596.32
5603,UKQN974281HHEUEUL3,91,2019-02-14,XZTE488056O9Y,true,false,false,513.15
5660,HDMN304360VSGNOUI5,20,2022-06-09,GNTM833502LN7,true,false,false,957.13
0674,AICU558654LOKPYRF7,77,2019-05-13,KQFO212734TXU,true,false,false,546.25
